age_bracket,health_bracket,religious_bracket,income_bracket,friends_bracket,happiness,count
7,0,3,0,1,28.9473684210526,38
7,0,3,0,2,0,5
7,0,3,0,3,38.4615384615385,13
7,0,3,0,4,0,1
7,0,3,1,0,0,6
7,0,3,1,1,28.5714285714286,14
7,0,3,1,2,20,5
7,0,3,1,3,14.2857142857143,7
7,0,3,1,4,50,2
7,0,3,2,0,57.1428571428571,7
7,0,3,2,1,46.6666666666667,15
7,0,3,2,2,33.3333333333333,3
7,0,3,2,3,66.6666666666667,6
7,0,3,2,4,0,1
7,0,3,3,1,33.3333333333333,3
7,0,3,3,2,50,2
7,0,3,3,3,33.3333333333333,3
7,0,3,3,4,100,1
7,0,3,4,1,0,1
7,0,3,4,2,33.3333333333333,3
7,0,4,0,0,11.1111111111111,18
7,0,4,0,1,23.3333333333333,30
7,0,4,0,2,45.4545454545455,11
7,0,4,0,3,50,14
7,0,4,0,4,33.3333333333333,3
7,0,4,1,0,28.5714285714286,7
7,0,4,1,1,14.2857142857143,7
7,0,4,1,2,100,1
7,0,4,1,3,66.6666666666667,3
7,0,4,1,4,100,3
7,0,4,2,0,50,2
7,0,4,2,1,27.2727272727273,11
7,0,4,2,2,0,2
7,0,4,2,3,60,5
7,0,4,2,4,50,2
7,0,4,3,0,0,1
7,0,4,3,1,50,4
7,0,4,3,2,25,4
7,0,4,4,1,0,1
7,0,4,4,2,0,1
7,0,4,4,3,100,2
7,1,0,0,0,31.25,48
7,1,0,0,1,29.8850574712644,87
7,1,0,0,2,53.125,32
7,1,0,0,3,45.7142857142857,35
7,1,0,0,4,58.3333333333333,12
7,1,0,1,0,28.5714285714286,7
7,1,0,1,1,47.3684210526316,57
7,1,0,1,2,50,12
7,1,0,1,3,59.2592592592593,27
7,1,0,1,4,70,10
7,1,0,2,0,40,10
7,1,0,2,1,66.6666666666667,30
7,1,0,2,2,50,14
7,1,0,2,3,50,16
7,1,0,2,4,66.6666666666667,6
7,1,0,3,0,37.5,8
7,1,0,3,1,15.3846153846154,13
7,1,0,3,2,71.4285714285714,7
7,1,0,3,3,42.8571428571429,14
7,1,0,3,4,100,4
7,1,0,4,0,75,4
7,1,0,4,1,41.6666666666667,12
7,1,0,4,2,66.6666666666667,12
7,1,0,4,3,50,4
7,1,0,4,4,100,5
7,1,1,0,0,23.0769230769231,13
7,1,1,0,1,25.8620689655172,58
7,1,1,0,2,42.8571428571429,21
7,1,1,0,3,66.6666666666667,18
7,1,1,0,4,100,2
7,1,1,1,0,0,1
7,1,1,1,1,55.1724137931034,29
7,1,1,1,2,50,12
7,1,1,1,3,36.8421052631579,19
7,1,1,1,4,0,1
7,1,1,2,0,33.3333333333333,3
7,1,1,2,1,33.3333333333333,21
7,1,1,2,2,47.0588235294118,17
7,1,1,2,3,46.6666666666667,15
7,1,1,2,4,50,2
7,1,1,3,0,0,1
7,1,1,3,1,28.5714285714286,7
7,1,1,3,2,50,2
7,1,1,3,3,37.5,8
7,1,1,3,4,100,3
7,1,1,4,0,0,2
7,1,1,4,1,50,2
7,1,1,4,2,20,5
7,1,1,4,3,50,6
7,1,1,4,4,100,2
7,1,2,0,0,18.1818181818182,33
7,1,2,0,1,20.3703703703704,108
7,1,2,0,2,36,50
7,1,2,0,3,44.4444444444444,54
7,1,2,0,4,54.5454545454545,11
7,1,2,1,0,21.0526315789474,19
7,1,2,1,1,32.8125,64
7,1,2,1,2,54.5454545454545,33
7,1,2,1,3,68.9655172413793,29
7,1,2,1,4,50,6
7,1,2,2,0,16.6666666666667,6
7,1,2,2,1,40.5405405405405,37
7,1,2,2,2,48.1481481481482,27
7,1,2,2,3,64.7058823529412,17
7,1,2,2,4,100,2
7,1,2,3,0,0,2
7,1,2,3,1,35,20
7,1,2,3,2,30,20
7,1,2,3,3,54.5454545454545,22
7,1,2,3,4,100,3
7,1,2,4,0,0,2
7,1,2,4,1,60,10
7,1,2,4,2,80,5
7,1,2,4,3,75,8
7,1,2,4,4,100,2
7,1,3,0,0,20,25
7,1,3,0,1,38.2716049382716,81
7,1,3,0,2,34.1463414634146,41
7,1,3,0,3,46.4285714285714,28
7,1,3,0,4,54.5454545454545,11
7,1,3,1,0,18.1818181818182,11
7,1,3,1,1,27.7777777777778,54
7,1,3,1,2,48.1481481481482,27
7,1,3,1,3,65,20
7,1,3,1,4,63.6363636363636,11
7,1,3,2,0,20,5
7,1,3,2,1,52.1739130434783,46
7,1,3,2,2,42.8571428571429,21
7,1,3,2,3,78.5714285714286,14
7,1,3,2,4,66.6666666666667,6
7,1,3,3,0,0,1
7,1,3,3,1,33.3333333333333,12
7,1,3,3,2,63.6363636363636,11
7,1,3,3,3,66.6666666666667,15
7,1,3,3,4,100,4
7,1,3,4,0,50,2
7,1,3,4,1,50,2
7,1,3,4,2,66.6666666666667,3
7,1,3,4,3,50,4
7,1,3,4,4,50,2
7,1,4,0,0,25,28
7,1,4,0,1,50,40
7,1,4,0,2,44.4444444444444,18
7,1,4,0,3,31.25,16
7,1,4,0,4,50,8
7,1,4,1,0,37.5,8
7,1,4,1,1,40.7407407407407,27
7,1,4,1,2,71.4285714285714,7
7,1,4,1,3,71.4285714285714,7
7,1,4,1,4,50,2
7,1,4,2,0,0,2
7,1,4,2,1,43.75,16
7,1,4,2,2,66.6666666666667,6
7,1,4,2,3,85.7142857142857,7
7,1,4,2,4,100,2
7,1,4,3,0,50,2
7,1,4,3,1,50,6
7,1,4,3,2,100,2
7,1,4,3,3,57.1428571428571,7
7,1,4,4,0,0,1
7,1,4,4,1,100,2
7,1,4,4,2,100,1
7,1,4,4,3,100,4
7,1,4,4,4,66.6666666666667,3
7,2,0,0,0,33.3333333333333,12
7,2,0,0,1,61.25,80
7,2,0,0,2,54.7619047619048,42
7,2,0,0,3,81.25,48
7,2,0,0,4,69.2307692307692,13
7,2,0,1,0,0,5
7,2,0,1,1,72,50
7,2,0,1,2,58.6206896551724,29
7,2,0,1,3,75.7575757575758,33
7,2,0,1,4,66.6666666666667,9
7,2,0,2,0,50,14
7,2,0,2,1,71.4285714285714,49
7,2,0,2,2,71.0526315789474,38
7,2,0,2,3,70.7317073170732,41
7,2,0,2,4,85.7142857142857,14
7,2,0,3,0,100,3
7,2,0,3,1,61.5384615384615,26
7,2,0,3,2,80.7692307692308,26
7,2,0,3,3,65.7142857142857,35
7,2,0,3,4,82.3529411764706,17
7,2,0,4,0,100,1
7,2,0,4,1,92.8571428571429,14
7,2,0,4,2,75,16
7,2,0,4,3,89.6551724137931,29
7,2,0,4,4,42.8571428571429,7
7,2,1,0,0,50,4
7,2,1,0,1,76.6666666666667,30
7,2,1,0,2,52.1739130434783,23
7,2,1,0,3,58.6206896551724,29
7,2,1,0,4,50,6
7,2,1,1,0,50,6
7,2,1,1,1,65.625,32
7,2,1,1,2,55.5555555555556,18
7,2,1,1,3,61.5384615384615,26
7,2,1,1,4,0,4
7,2,1,2,0,0,3
7,2,1,2,1,54.1666666666667,24
7,2,1,2,2,78.9473684210526,19
7,2,1,2,3,88.2352941176471,17
7,2,1,2,4,85.7142857142857,7
7,2,1,3,1,64,25
7,2,1,3,2,64.2857142857143,14
7,2,1,3,3,73.9130434782609,23
7,2,1,3,4,66.6666666666667,6
7,2,1,4,0,100,1
7,2,1,4,1,70,10
7,2,1,4,2,100,9
7,2,1,4,3,72.7272727272727,11
7,2,1,4,4,100,3
7,2,2,0,0,33.3333333333333,15
7,2,2,0,1,50.5154639175258,97
7,2,2,0,2,65.1162790697674,43
7,2,2,0,3,73.2142857142857,56
7,2,2,0,4,80,20
7,2,2,1,0,28.5714285714286,7
7,2,2,1,1,65.4545454545455,55
7,2,2,1,2,62.8571428571429,35
7,2,2,1,3,82.051282051282,39
7,2,2,1,4,86.6666666666667,15
7,2,2,2,0,50,2
7,2,2,2,1,67.5,40
7,2,2,2,2,57.1428571428571,35
7,2,2,2,3,78.5714285714286,42
7,2,2,2,4,80,10
7,2,2,3,0,100,3
7,2,2,3,1,70,30
7,2,2,3,2,85.7142857142857,21
7,2,2,3,3,77.4193548387097,31
7,2,2,3,4,80,5
7,2,2,4,0,100,2
7,2,2,4,1,81.25,16
7,2,2,4,2,72.2222222222222,18
7,2,2,4,3,100,17
7,2,2,4,4,88.8888888888889,9
7,2,3,0,0,36.3636363636364,11
7,2,3,0,1,54.2168674698795,83
7,2,3,0,2,60,30
7,2,3,0,3,68.8888888888889,45
7,2,3,0,4,81.8181818181818,11
7,2,3,1,0,75,4
7,2,3,1,1,66.6666666666667,42
7,2,3,1,2,72.972972972973,37
7,2,3,1,3,82.051282051282,39
7,2,3,1,4,93.1034482758621,29
7,2,3,2,0,50,2
7,2,3,2,1,71.1111111111111,45
7,2,3,2,2,85,20
7,2,3,2,3,90,40
7,2,3,2,4,83.3333333333333,12
7,2,3,3,1,75,24
7,2,3,3,2,83.3333333333333,18
7,2,3,3,3,100,21
7,2,3,3,4,66.6666666666667,18
7,2,3,4,1,66.6666666666667,6
7,2,3,4,2,91.6666666666667,12
7,2,3,4,3,94.7368421052632,19
7,2,3,4,4,100,5
7,2,4,0,0,71.4285714285714,7
7,2,4,0,1,65.7894736842105,38
7,2,4,0,2,64.7058823529412,17
7,2,4,0,3,75.8620689655172,29
7,2,4,0,4,100,10
7,2,4,1,0,50,4
7,2,4,1,1,90.9090909090909,22
7,2,4,1,2,87.5,8
7,2,4,1,3,75,12
7,2,4,1,4,80,5
7,2,4,2,1,88.8888888888889,9
7,2,4,2,2,83.3333333333333,6
7,2,4,2,3,69.2307692307692,13
7,2,4,2,4,75,4
7,2,4,3,0,0,1
7,2,4,3,1,66.6666666666667,3
7,2,4,3,2,100,7
7,2,4,3,3,85.7142857142857,7
7,2,4,3,4,100,5
7,2,4,4,1,100,3
7,2,4,4,2,100,4
7,2,4,4,3,100,5
7,2,4,4,4,100,5
8,0,0,0,0,29.4117647058824,17
8,0,0,0,1,14.6341463414634,41
8,0,0,0,2,0,11
8,0,0,0,3,40,10
8,0,0,0,4,66.6666666666667,3
8,0,0,1,0,0,3
8,0,0,1,1,20,10
8,0,0,1,2,30,10
8,0,0,1,3,20,5
8,0,0,1,4,0,1
8,0,0,2,0,0,2
8,0,0,2,1,33.3333333333333,6
8,0,0,2,2,0,1
8,0,0,3,1,40,5
8,0,0,3,2,0,1
8,0,0,3,3,0,2
8,0,0,3,4,100,2
8,0,0,4,0,0,1
8,0,0,4,1,0,1
8,0,0,4,3,100,1
8,0,1,0,0,12.5,8
8,0,1,0,1,21.0526315789474,19
8,0,1,0,2,50,8
8,0,1,0,3,25,8
8,0,1,1,0,0,1
8,0,1,1,1,8.33333333333333,12
8,0,1,1,2,25,4
8,0,1,1,3,0,4
8,0,1,1,4,50,2
8,0,1,2,0,0,2
8,0,1,2,1,0,2
8,0,1,2,2,0,1
8,0,1,3,0,0,2
8,0,1,3,1,50,2
8,0,1,3,2,100,1
8,0,1,4,0,0,1
8,0,2,0,0,5,20
8,0,2,0,1,18.75,48
8,0,2,0,2,21.4285714285714,14
8,0,2,0,3,35.7142857142857,14
8,0,2,0,4,16.6666666666667,6
8,0,2,1,0,0,7
8,0,2,1,1,18.1818181818182,11
8,0,2,1,2,28.5714285714286,7
8,0,2,1,3,50,4
8,0,2,1,4,66.6666666666667,3
8,0,2,2,0,25,4
8,0,2,2,1,0,3
8,0,2,2,2,0,1
8,0,2,2,3,85.7142857142857,7
8,0,2,2,4,100,1
8,0,2,3,0,0,1
8,0,2,3,1,20,5
8,0,2,3,2,66.6666666666667,3
8,0,2,3,3,50,2
8,0,2,4,0,0,1
8,0,2,4,1,0,2
8,0,2,4,2,50,4
8,0,2,4,3,0,1
8,0,3,0,0,7.69230769230769,26
8,0,3,0,1,21.5686274509804,51
8,0,3,0,2,18.75,16
8,0,3,0,3,20,20
8,0,3,0,4,33.3333333333333,6
8,0,3,1,0,0,4
8,0,3,1,1,19.047619047619,21
8,0,3,1,2,0,3
8,0,3,1,3,57.1428571428571,7
8,0,3,1,4,0,1
8,0,3,2,0,0,3
8,0,3,2,1,8.33333333333333,12
8,0,3,2,2,100,2
8,0,3,2,3,40,5
8,0,3,2,4,50,2
8,0,3,3,0,0,1
8,0,3,3,1,0,1
8,0,3,3,3,100,2
8,0,3,4,0,0,1
8,0,3,4,1,0,1
8,0,3,4,2,0,1
8,0,4,0,0,25,20
8,0,4,0,1,15,40
8,0,4,0,2,45.4545454545455,11
8,0,4,0,3,63.6363636363636,11
8,0,4,0,4,16.6666666666667,6
8,0,4,1,0,0,8
8,0,4,1,1,30.7692307692308,13
8,0,4,1,2,75,4
8,0,4,1,3,60,5
8,0,4,1,4,50,2
8,0,4,2,0,0,1
8,0,4,2,1,0,3
8,0,4,2,3,25,4
8,0,4,2,4,100,1
8,0,4,3,1,100,1
8,0,4,3,2,100,1
8,0,4,3,3,100,1
8,0,4,4,1,100,1
8,0,4,4,3,0,1
8,1,0,0,0,33.3333333333333,24
8,1,0,0,1,33.3333333333333,60
8,1,0,0,2,50,26
8,1,0,0,3,52.3809523809524,21
8,1,0,0,4,70,10
8,1,0,1,0,0,6
8,1,0,1,1,46.6666666666667,30
8,1,0,1,2,12.5,8
8,1,0,1,3,65,20
8,1,0,1,4,33.3333333333333,3
8,1,0,2,0,16.6666666666667,6
8,1,0,2,1,45.4545454545455,11
8,1,0,2,2,77.7777777777778,9
8,1,0,2,3,73.3333333333333,15
8,1,0,2,4,100,2
8,1,0,3,0,50,2
8,1,0,3,1,40,10
8,1,0,3,2,100,3
8,1,0,3,3,66.6666666666667,6
8,1,0,3,4,100,3
8,1,0,4,1,40,5
8,1,0,4,3,100,3
8,1,0,4,4,100,1
8,1,1,0,0,14.2857142857143,7
8,1,1,0,1,27.027027027027,37
8,1,1,0,2,38.0952380952381,21
8,1,1,0,3,36,25
8,1,1,0,4,33.3333333333333,3
8,1,1,1,0,50,2
8,1,1,1,1,29.4117647058824,17
8,1,1,1,2,44.4444444444444,9
8,1,1,1,3,70,10
8,1,1,1,4,100,1
8,1,1,2,0,100,1
8,1,1,2,1,60,5
8,1,1,2,2,25,4
8,1,1,2,3,40,5
8,1,1,2,4,100,4
8,1,1,3,1,0,4
8,1,1,3,3,50,2
8,1,1,4,1,100,1
8,1,1,4,3,100,1
8,1,1,4,4,100,1
8,1,2,0,0,16,25
8,1,2,0,1,41.5730337078652,89
8,1,2,0,2,29.2682926829268,41
8,1,2,0,3,50,36
8,1,2,0,4,64.7058823529412,17
8,1,2,1,0,0,7
8,1,2,1,1,41.1764705882353,51
8,1,2,1,2,52.6315789473684,19
8,1,2,1,3,64.7058823529412,17
8,1,2,1,4,0,1
8,1,2,2,0,0,2
8,1,2,2,1,55.5555555555556,18
8,1,2,2,2,66.6666666666667,9
8,1,2,2,3,50,18
8,1,2,2,4,80,5
8,1,2,3,0,66.6666666666667,3
8,1,2,3,1,57.1428571428571,7
8,1,2,3,2,28.5714285714286,7
8,1,2,3,3,50,6
8,1,2,3,4,75,4
8,1,2,4,1,0,4
8,1,2,4,2,100,1
8,1,2,4,3,40,5
8,1,3,0,0,21.7391304347826,23
8,1,3,0,1,31.7647058823529,85
8,1,3,0,2,43.2432432432432,37
8,1,3,0,3,88.8888888888889,27
8,1,3,0,4,72.2222222222222,18
8,1,3,1,0,12.5,8
8,1,3,1,1,49.0196078431373,51
8,1,3,1,2,52.1739130434783,23
8,1,3,1,3,70,20
8,1,3,1,4,100,5
8,1,3,2,0,100,4
8,1,3,2,1,42.1052631578947,19
8,1,3,2,2,44.4444444444444,9
8,1,3,2,3,91.6666666666667,12
8,1,3,2,4,66.6666666666667,3
8,1,3,3,0,66.6666666666667,3
8,1,3,3,1,46.1538461538462,13
8,1,3,3,2,80,5
8,1,3,3,3,80,5
8,1,3,3,4,75,4
8,1,3,4,1,66.6666666666667,3
8,1,3,4,2,100,1
8,1,3,4,3,100,2
8,1,4,0,0,38.4615384615385,26
8,1,4,0,1,45.7627118644068,59
8,1,4,0,2,45.8333333333333,24
8,1,4,0,3,61.1111111111111,18
8,1,4,0,4,94.4444444444444,18
8,1,4,1,0,33.3333333333333,6
8,1,4,1,1,57.6923076923077,26
8,1,4,1,2,62.5,8
8,1,4,1,3,87.5,8
8,1,4,1,4,71.4285714285714,7
8,1,4,2,0,0,2
8,1,4,2,1,70,10
8,1,4,2,2,40,5
8,1,4,2,3,75,4
8,1,4,2,4,66.6666666666667,3
8,1,4,3,0,0,1
8,1,4,3,1,33.3333333333333,3
8,1,4,3,3,100,2
8,1,4,4,1,33.3333333333333,3
8,1,4,4,2,100,1
8,1,4,4,4,100,1
8,2,0,0,0,55.5555555555556,18
8,2,0,0,1,68,25
8,2,0,0,2,62.962962962963,27
8,2,0,0,3,71.4285714285714,21
8,2,0,0,4,77.7777777777778,9
8,2,0,1,0,0,3
8,2,0,1,1,53.5714285714286,28
8,2,0,1,2,73.3333333333333,15
8,2,0,1,3,92.8571428571429,14
8,2,0,1,4,80,5
8,2,0,2,1,81.25,16
8,2,0,2,2,60,10
8,2,0,2,3,93.75,16
8,2,0,2,4,75,8
8,2,0,3,0,100,2
8,2,0,3,1,64.7058823529412,17
8,2,0,3,2,77.7777777777778,9
8,2,0,3,3,71.4285714285714,14
8,2,0,3,4,100,8
8,2,0,4,1,80,5
8,2,0,4,2,100,4
8,2,0,4,3,100,4
8,2,0,4,4,50,2
8,2,1,0,0,0,1
8,2,1,0,1,62.5,24
8,2,1,0,2,52.9411764705882,17
8,2,1,0,3,56.25,16
8,2,1,0,4,100,3
8,2,1,1,0,100,1
8,2,1,1,1,62.5,8
8,2,1,1,2,44.4444444444444,9
8,2,1,1,3,75,8
8,2,1,1,4,71.4285714285714,7
8,2,1,2,0,50,2
8,2,1,2,1,75,8
8,2,1,2,2,100,2
8,2,1,2,3,100,9
8,2,1,2,4,100,2
8,2,1,3,1,50,2
8,2,1,3,2,83.3333333333333,6
8,2,1,3,3,83.3333333333333,6
8,2,1,3,4,100,3
8,2,1,4,1,0,1
8,2,1,4,3,50,2
8,2,2,0,0,14.2857142857143,7
8,2,2,0,1,70.5882352941177,51
8,2,2,0,2,39.1304347826087,23
8,2,2,0,3,66.6666666666667,27
8,2,2,0,4,100,6
8,2,2,1,0,33.3333333333333,3
8,2,2,1,1,51.4285714285714,35
8,2,2,1,2,58.3333333333333,12
8,2,2,1,3,87.5,24
8,2,2,1,4,70,10
8,2,2,2,0,25,4
8,2,2,2,1,52.6315789473684,19
8,2,2,2,2,68.75,16
8,2,2,2,3,84.6153846153846,13
8,2,2,2,4,80,5
8,2,2,3,1,66.6666666666667,9
8,2,2,3,2,62.5,8
8,2,2,3,3,72.7272727272727,11
8,2,2,3,4,50,4
8,2,2,4,1,80,5
8,2,2,4,2,50,4
8,2,2,4,3,60,5
8,2,2,4,4,100,2
8,2,3,0,0,50,4
8,2,3,0,1,61.5384615384615,52
8,2,3,0,2,68.421052631579,19
8,2,3,0,3,75.6756756756757,37
8,2,3,0,4,76.9230769230769,13
8,2,3,1,0,80,5
8,2,3,1,1,68.1818181818182,22
8,2,3,1,2,76.9230769230769,13
8,2,3,1,3,85.7142857142857,21
8,2,3,1,4,100,3
8,2,3,2,0,100,1
8,2,3,2,1,80,15
8,2,3,2,2,66.6666666666667,12
8,2,3,2,3,80,15
8,2,3,2,4,100,3
8,2,3,3,1,53.8461538461539,13
8,2,3,3,2,80,5
8,2,3,3,3,100,9
8,2,3,3,4,100,6
8,2,3,4,1,100,7
8,2,3,4,2,88.8888888888889,9
8,2,3,4,3,66.6666666666667,3
8,2,3,4,4,100,5
8,2,4,0,0,78.5714285714286,14
8,2,4,0,1,72.7272727272727,22
8,2,4,0,2,86.6666666666667,15
8,2,4,0,3,78.5714285714286,14
8,2,4,0,4,100,5
8,2,4,1,0,100,1
8,2,4,1,1,42.8571428571429,7
8,2,4,1,2,57.1428571428571,7
8,2,4,1,3,100,11
8,2,4,1,4,100,6
8,2,4,2,0,100,2
8,2,4,2,1,90,10
8,2,4,2,2,100,5
8,2,4,2,3,87.5,8
8,2,4,2,4,100,4
8,2,4,3,0,0,1
8,2,4,3,3,100,5
8,2,4,3,4,100,1
8,2,4,4,1,66.6666666666667,3
8,2,4,4,2,100,1
8,2,4,4,3,100,2
8,2,4,4,4,50,2
9,0,0,0,0,0,5
9,0,0,0,1,20,5
9,0,0,0,2,0,1
9,0,0,0,3,25,4
9,0,0,0,4,0,1
9,0,0,1,0,0,2
9,0,0,1,1,66.6666666666667,6
9,0,0,1,2,50,2
9,0,0,1,3,100,1
9,0,0,3,1,50,2
9,0,0,4,4,100,1
9,0,1,0,0,0,4
9,0,1,0,1,50,2
9,0,1,0,2,50,2
9,0,1,0,3,100,1
9,0,1,1,1,0,1
9,0,1,2,1,100,1
9,0,1,4,3,100,1
9,0,2,0,0,0,1
9,0,2,0,1,23.0769230769231,13
9,0,2,0,2,0,1
9,0,2,0,3,80,5
9,0,2,0,4,100,1
9,0,2,1,0,0,1
9,0,2,1,1,50,4
9,0,2,1,2,100,2
9,0,2,1,3,100,1
9,0,2,2,3,100,1
9,0,2,3,2,0,1
9,0,2,4,1,0,2
9,0,3,0,0,0,2
9,0,3,0,1,23.0769230769231,13
9,0,3,0,2,0,1
9,0,3,1,1,0,1
9,0,3,1,2,100,1
9,0,3,2,1,0,2
9,0,3,2,3,0,1
9,0,4,0,0,20,10
9,0,4,0,1,16.6666666666667,12
9,0,4,0,2,50,2
9,0,4,0,3,66.6666666666667,3
9,0,4,0,4,100,1
9,0,4,1,0,0,1
9,0,4,1,1,0,2
9,0,4,1,2,100,1
9,0,4,1,3,0,1
9,0,4,2,0,0,2
9,0,4,2,1,0,3
9,0,4,3,3,100,1
9,1,0,0,0,12.5,8
9,1,0,0,1,53.8461538461539,13
9,1,0,0,2,14.2857142857143,7
9,1,0,0,3,75,4
9,1,0,0,4,50,2
9,1,0,1,0,25,4
9,1,0,1,1,33.3333333333333,3
9,1,0,1,2,66.6666666666667,3
9,1,0,1,3,0,1
9,1,0,1,4,50,2
9,1,0,2,1,33.3333333333333,3
9,1,0,2,2,0,1
9,1,0,2,3,0,1
9,1,0,2,4,100,1
9,1,0,3,0,0,2
9,1,0,3,1,100,1
9,1,0,3,2,50,2
9,1,0,3,3,50,2
9,1,1,0,0,50,2
9,1,1,0,1,50,4
9,1,1,0,2,66.6666666666667,3
9,1,1,0,3,60,5
9,1,1,1,1,0,3
9,1,1,1,2,50,2
9,1,1,1,4,0,1
9,1,1,2,1,0,1
9,1,1,2,3,0,1
9,1,1,3,1,100,1
9,1,1,3,2,100,1
9,1,1,4,3,100,1
9,1,2,0,0,33.3333333333333,3
9,1,2,0,1,47.3684210526316,19
9,1,2,0,2,81.8181818181818,11
9,1,2,0,3,33.3333333333333,3
9,1,2,0,4,75,4
9,1,2,1,0,100,1
9,1,2,1,1,42.8571428571429,7
9,1,2,1,2,100,1
9,1,2,1,3,50,2
9,1,2,2,1,0,1
9,1,2,2,4,50,2
9,1,2,3,1,50,2
9,1,2,3,2,100,1
9,1,2,3,3,100,1
9,1,2,4,0,0,1
9,1,2,4,4,100,1
9,1,3,0,0,0,4
9,1,3,0,1,62.5,16
9,1,3,0,2,25,12
9,1,3,0,3,55.5555555555556,9
9,1,3,0,4,100,3
9,1,3,1,0,100,1
9,1,3,1,1,42.8571428571429,7
9,1,3,1,2,50,2
9,1,3,1,3,100,3
9,1,3,1,4,100,1
9,1,3,2,0,100,1
9,1,3,2,1,0,3
9,1,3,2,3,100,2
9,1,3,2,4,100,1
9,1,3,3,1,0,1
9,1,3,3,2,0,1
9,1,3,3,3,100,1
9,1,3,3,4,100,1
9,1,4,0,0,85.7142857142857,7
9,1,4,0,1,25,8
9,1,4,0,2,33.3333333333333,3
9,1,4,0,3,71.4285714285714,7
9,1,4,0,4,33.3333333333333,3
9,1,4,1,0,50,2
9,1,4,1,1,83.3333333333333,6
9,1,4,1,2,100,1
9,1,4,1,3,100,2
9,1,4,1,4,100,1
9,1,4,2,1,0,1
9,1,4,2,2,100,1
9,1,4,3,0,0,1
9,1,4,3,1,100,1
9,1,4,3,3,100,1
9,1,4,4,1,100,2
9,2,0,0,0,100,1
9,2,0,0,1,90,10
9,2,0,0,2,100,6
9,2,0,0,3,75,4
9,2,0,0,4,100,5
9,2,0,1,1,0,2
9,2,0,1,2,100,1
9,2,0,1,3,100,3
9,2,0,1,4,100,1
9,2,0,2,0,0,1
9,2,0,2,2,0,1
9,2,0,2,3,100,1
9,2,0,3,1,0,1
9,2,0,4,2,100,1
9,2,1,0,0,0,1
9,2,1,0,1,40,5
9,2,1,0,2,0,1
9,2,1,0,3,33.3333333333333,3
9,2,1,0,4,0,2
9,2,1,1,0,100,1
9,2,1,1,1,100,3
9,2,1,1,3,100,1
9,2,1,2,1,100,1
9,2,1,2,3,100,1
9,2,1,2,4,100,1
9,2,1,3,0,0,1
9,2,1,3,3,0,1
9,2,2,0,0,0,3
9,2,2,0,1,59.0909090909091,22
9,2,2,0,2,100,5
9,2,2,0,3,100,2
9,2,2,0,4,50,2
9,2,2,1,1,50,4
9,2,2,1,2,0,1
9,2,2,1,3,83.3333333333333,6
9,2,2,1,4,100,2
9,2,2,2,1,33.3333333333333,3
9,2,2,2,2,66.6666666666667,3
9,2,2,2,3,100,1
9,2,2,2,4,100,1
9,2,2,3,3,50,4
9,2,2,3,4,100,1
9,2,2,4,2,100,1
9,2,2,4,3,50,2
9,2,3,0,1,70,10
9,2,3,0,2,83.3333333333333,6
9,2,3,0,3,100,3
9,2,3,0,4,100,3
9,2,3,1,0,100,2
9,2,3,1,1,50,4
9,2,3,1,2,100,4
9,2,3,1,4,100,2
9,2,3,2,0,0,1
9,2,3,2,1,0,1
9,2,3,2,2,100,2
9,2,3,2,3,100,1
9,2,3,2,4,100,1
9,2,3,4,2,100,1
9,2,4,0,0,100,1
9,2,4,0,1,28.5714285714286,7
9,2,4,0,2,100,5
9,2,4,0,3,100,3
9,2,4,0,4,100,3
9,2,4,1,0,100,1
9,2,4,1,1,50,2
9,2,4,1,3,66.6666666666667,3
9,2,4,2,0,100,2
9,2,4,2,1,0,2
9,2,4,2,2,100,1
9,2,4,2,3,100,3
9,2,4,2,4,100,1
9,2,4,3,1,100,1
9,2,4,3,4,100,1
9,2,4,4,4,100,1
10,0,0,0,1,100,1
10,0,0,1,0,0,1
10,0,3,0,0,0,1
10,0,3,0,1,0,1
10,0,4,0,4,100,1
10,1,0,0,2,100,1
10,1,1,0,3,100,1
10,1,2,0,2,100,1
10,1,2,4,1,100,1
10,1,3,0,1,50,2
10,1,3,0,3,0,1
10,1,4,0,1,100,2
10,2,0,0,0,100,1
10,2,0,0,1,100,1
10,2,0,0,3,0,1
10,2,0,1,2,100,1
10,2,1,0,1,0,1
10,2,3,0,0,100,1
10,2,3,0,1,50,2
10,2,3,0,2,100,1
10,2,3,0,3,0,1
11,2,2,1,3,100,1
